rating,price_usd,ram_gb,storage_gb,card_gb,has_5g,has_nfc,total_sim,cores,clock_speed,battery_capacity,power_charging,primary_camera_mp,total_lens,front_camera_mp,os_version,screen_size,resolution_width,resolution_height,refresh_rate,total_pixels,brand_prestige,hp_Apple,hp_Asus,hp_BLU,hp_Blackview,hp_Cola,hp_Doogee,hp_Duoqin,hp_Gionee,hp_Google,hp_Honor,hp_Huawei,hp_Infinix,hp_Itel,hp_Jio,hp_LG,hp_Lava,hp_LeEco,hp_Leitz,hp_Lenovo,hp_Letv,hp_Lyf,hp_Micromax,hp_Motorola,hp_Nokia,hp_Nothing,hp_Nubia,hp_OPPO,hp_OnePlus,hp_Oppo,hp_Oukitel,hp_POCO,hp_Poco,hp_Realme,hp_Redmi,hp_Samsung,hp_Sharp,hp_Sony,hp_TCL,hp_Tecno,hp_Vertu,hp_Vivo,hp_Xiaomi,hp_ZTE,hp_iQOO,hp_itel,os_Android,os_EMUI,os_Harmony,os_iOS,chip_Bionic,chip_Dimensity,chip_Exynos,chip_Google,chip_Helio,chip_Kirin,chip_Snapdragon,chip_Spreadtrum,chip_Tiger,chip_Unisoc
88.0,999.9888888888889,18.0,512.0,0.0,1,1,2,8,3.2,6000.0,65.0,50.0,3,12.0,12,6.78,1080.0,2448.0,165,2643840.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
84.0,244.37777777777777,8.0,128.0,0.0,1,0,2,8,2.4,4050.0,44.0,50.0,3,44.0,12,6.44,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70.0,777.6666666666666,6.0,128.0,0.0,0,1,2,8,2.3,3500.0,30.0,12.0,2,12.0,15,5.42,1080.0,2340.0,60,2527200.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
75.0,144.43333333333334,4.0,64.0,1024.0,1,0,2,8,2.2,5000.0,18.0,48.0,3,8.0,11,6.5,1080.0,2400.0,90,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
83.0,277.6666666666667,8.0,128.0,0.0,1,1,2,8,3.1,5000.0,120.0,64.0,3,16.0,13,6.78,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82.0,222.11111111111111,8.0,128.0,1024.0,0,0,2,8,2.4,5000.0,25.0,50.0,4,8.0,12,6.6,1080.0,2408.0,60,2600640.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,299.9888888888889,8.0,128.0,0.0,1,0,2,8,2.6,5000.0,67.0,50.0,3,16.0,12,6.67,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,222.2111111111111,8.0,128.0,0.0,1,1,2,8,2.4,5000.0,67.0,50.0,3,16.0,13,6.67,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,187.77777777777777,8.0,256.0,2048.0,0,0,2,8,2.2,5000.0,33.0,108.0,3,16.0,12,6.7,1080.0,2400.0,60,2592000.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78.0,222.2111111111111,6.0,128.0,1024.0,1,0,2,8,2.4,5000.0,18.0,50.0,2,8.0,12,6.6,1080.0,2408.0,120,2600640.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78.0,2033.3222222222223,6.0,1024.0,0.0,1,1,2,6,2.3,4323.0,30.0,48.0,3,12.0,16,6.7,1290.0,2796.0,120,3606840.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
75.0,144.43333333333334,6.0,128.0,1024.0,0,0,2,8,2.0,6000.0,15.0,50.0,3,8.0,12,6.6,1080.0,2400.0,60,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
82.0,177.76666666666668,8.0,128.0,1024.0,1,0,2,8,2.4,5000.0,33.0,50.0,2,16.0,11,6.6,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82.0,155.54444444444445,8.0,128.0,0.0,0,0,2,8,2.05,5000.0,33.0,64.0,4,13.0,11,6.43,1080.0,2400.0,60,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,277.76666666666665,8.0,128.0,1024.0,1,0,2,8,2.2,5000.0,25.0,50.0,4,8.0,12,6.6,1080.0,2408.0,120,2600640.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,666.6555555555556,12.0,256.0,0.0,1,1,2,8,3.2,4610.0,125.0,200.0,3,60.0,12,6.67,1080.0,2400.0,144,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,287.72222222222223,8.0,128.0,0.0,1,0,2,8,2.2,4500.0,33.0,64.0,3,16.0,12,6.43,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,522.1111111111111,8.0,128.0,0.0,1,1,2,8,3.2,4500.0,67.0,50.0,3,32.0,13,6.36,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64.0,83.32222222222222,3.0,32.0,0.0,0,0,2,8,2.0,5000.0,30.0,13.0,1,5.0,11,6.53,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60.0,86.55555555555556,2.0,32.0,0.0,0,0,2,8,2.3,5000.0,10.0,8.0,1,5.0,11,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
85.0,288.8777777777778,8.0,256.0,0.0,1,0,2,8,2.85,5080.0,67.0,64.0,3,16.0,12,6.6,1080.0,2460.0,144,2656800.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60.0,69.9888888888889,3.0,32.0,1024.0,0,0,2,8,1.82,5000.0,30.0,8.0,1,5.0,11,6.5,720.0,1600.0,60,1152000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77.0,144.43333333333334,4.0,64.0,0.0,1,1,2,8,2.2,5000.0,30.0,50.0,3,13.0,11,6.8,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,133.32222222222222,6.0,128.0,0.0,0,0,2,8,2.4,6000.0,18.0,50.0,2,5.0,11,6.7,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,243.22222222222223,6.0,128.0,0.0,1,1,2,8,2.4,4250.0,33.0,64.0,3,20.0,11,6.55,1080.0,2400.0,90,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,622.2111111111111,4.0,128.0,0.0,1,1,2,6,3.1,,30.0,,1,0.0,14,6.58,,,60,2592000.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
87.0,622.2111111111111,16.0,256.0,0.0,1,1,2,8,3.2,4800.0,150.0,50.0,3,16.0,12,6.7,1080.0,2412.0,120,2604960.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,288.8222222222222,8.0,256.0,1024.0,1,1,2,8,2.0,4500.0,65.0,64.0,3,32.0,11,6.43,1080.0,2400.0,90,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
85.0,477.76666666666665,8.0,128.0,0.0,1,1,2,8,2.84,4500.0,30.0,50.0,3,16.0,11,6.62,1080.0,2400.0,120,2592000.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,372.2111111111111,8.0,128.0,1024.0,1,1,2,8,2.4,5000.0,25.0,64.0,4,32.0,12,6.5,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80.0,1322.2111111111112,12.0,512.0,0.0,1,1,2,8,3.0,5000.0,45.0,108.0,4,40.0,12,6.8,1440.0,3080.0,120,4435200.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,188.87777777777777,6.0,128.0,0.0,1,1,2,8,2.2,5000.0,33.0,50.0,3,16.0,11,6.4,1080.0,2400.0,60,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,333.22222222222223,8.0,128.0,0.0,1,0,2,8,2.4,5000.0,66.0,50.0,3,50.0,12,6.0,1080.0,2400.0,120,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71.0,143.82222222222222,4.0,64.0,1024.0,1,0,2,8,2.2,5000.0,15.0,50.0,2,5.0,12,6.5,720.0,1600.0,90,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
84.0,333.22222222222223,8.0,128.0,0.0,1,1,2,8,3.2,5000.0,80.0,64.0,3,32.0,13,6.7,1080.0,2400.0,144,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,188.87777777777777,8.0,128.0,0.0,1,1,2,8,2.2,4800.0,66.0,48.0,3,16.0,11,6.81,1080.0,2388.0,60,2579040.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,722.2111111111111,16.0,256.0,0.0,1,1,2,8,3.2,5000.0,120.0,50.0,3,16.0,13,6.78,1440.0,3200.0,144,4608000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,1722.2,12.0,256.0,0.0,1,1,2,8,3.2,4400.0,25.0,50.0,3,10.0,12,7.6,1812.0,2176.0,120,3942912.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,944.4333333333333,6.0,256.0,0.0,1,1,2,6,3.22,4325.0,30.0,12.0,2,12.0,16,6.7,1284.0,2778.0,60,3566952.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
85.0,305.5444444444444,8.0,128.0,1024.0,1,1,2,8,2.4,5000.0,25.0,48.0,4,13.0,12,6.4,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
69.0,99.9888888888889,6.0,128.0,0.0,0,0,2,8,2.3,5000.0,30.0,13.0,2,8.0,12,6.6,720.0,1600.0,90,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
84.0,449.77777777777777,8.0,128.0,0.0,1,1,2,8,2.8,4614.0,30.0,50.0,2,8.0,12,6.4,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,199.98888888888888,6.0,128.0,0.0,0,0,2,8,2.3,5020.0,33.0,64.0,4,16.0,11,6.67,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,1177.7666666666667,12.0,256.0,0.0,1,1,2,8,2.9,5000.0,25.0,108.0,4,40.0,10,6.8,1440.0,3200.0,120,4608000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
67.0,99.9888888888889,4.0,64.0,0.0,0,0,2,8,2.3,6000.0,18.0,13.0,2,8.0,12,6.82,720.0,1640.0,90,1180800.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
77.0,166.65555555555557,6.0,128.0,0.0,0,0,2,8,2.4,5000.0,18.0,50.0,2,8.0,12,6.58,1080.0,2408.0,90,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,222.11111111111111,8.0,128.0,0.0,1,0,2,8,2.2,4500.0,33.0,64.0,3,32.0,12,6.5,1080.0,2400.0,90,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,259.9888888888889,8.0,128.0,0.0,1,0,2,8,2.4,4700.0,66.0,64.0,3,16.0,12,6.44,1080.0,2404.0,90,2596320.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,466.55555555555554,8.0,256.0,1024.0,1,1,2,8,2.4,5000.0,25.0,108.0,4,32.0,12,6.7,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,255.53333333333333,8.0,128.0,1024.0,1,0,2,8,2.4,5000.0,30.0,48.0,3,16.0,11,6.6,1080.0,2412.0,144,2604960.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,288.8777777777778,6.0,128.0,0.0,1,1,2,8,3.2,4500.0,67.0,64.0,3,20.0,12,6.67,1080.0,2400.0,120,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
74.0,130.0,4.0,64.0,0.0,0,0,2,8,2.0,5000.0,33.0,50.0,3,16.0,11,6.7,2400.0,1080.0,60,2592000.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,72.21111111111111,2.0,32.0,1024.0,0,0,2,4,1.6,5000.0,30.0,8.0,1,5.0,10,6.5,720.0,1600.0,60,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84.0,177.76666666666668,6.0,128.0,1024.0,0,1,2,8,2.3,6000.0,20.0,108.0,3,32.0,11,6.78,1080.0,2460.0,120,2656800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,720.0,8.0,128.0,0.0,1,1,2,8,2.84,4500.0,65.0,48.0,4,16.0,11,6.7,1440.0,3216.0,120,4631040.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,162.11111111111111,6.0,64.0,0.0,0,0,2,8,2.05,5000.0,33.0,108.0,4,16.0,11,6.43,1080.0,2400.0,90,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
68.0,83.32222222222222,4.0,64.0,0.0,0,0,2,8,2.3,5000.0,30.0,13.0,2,5.0,11,6.53,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,244.43333333333334,8.0,128.0,0.0,1,1,2,8,2.4,5000.0,33.0,64.0,3,16.0,12,6.8,1080.0,2460.0,120,2656800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71.0,133.32222222222222,4.0,64.0,1024.0,0,0,2,8,2.3,5000.0,30.0,50.0,2,5.0,12,6.5,720.0,1600.0,60,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
79.0,144.43333333333334,6.0,128.0,1024.0,0,0,2,8,2.05,5000.0,33.0,64.0,3,16.0,11,6.43,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,233.22222222222223,6.0,128.0,0.0,1,1,2,8,2.2,4500.0,33.0,64.0,3,16.0,11,6.43,1080.0,2400.0,60,2592000.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79.0,811.1,4.0,256.0,0.0,1,1,2,6,3.22,3240.0,30.0,12.0,2,12.0,15,6.1,1170.0,2532.0,60,2962440.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80.0,866.5555555555555,12.0,256.0,0.0,1,1,2,8,3.2,4700.0,120.0,50.0,3,32.0,13,6.78,1080.0,2400.0,120,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,633.3222222222222,8.0,256.0,0.0,1,1,2,8,3.05,4870.0,120.0,3.0,3,32.0,13,6.78,1260.0,2800.0,120,3528000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
79.0,244.43333333333334,4.0,128.0,1024.0,1,1,2,8,2.2,5000.0,10.0,50.0,2,16.0,13,6.5,720.0,1600.0,120,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,105.54444444444445,4.0,64.0,1024.0,0,0,2,8,2.3,5000.0,20.0,50.0,4,16.0,12,6.53,720.0,1600.0,90,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
